dt,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1529377200,2018-06-19 03:00:00 +0000 UTC,2018-06-19 03:00:00 ,4887398,,,,296.65,296.15,298.15,1015,,,94,3,10,0.3,,,,,,,,40,500,Rain,light rain,10n
1529380800,2018-06-19 04:00:00 +0000 UTC,2018-06-19 04:00:00 ,4887398,,,,296.45,295.15,298.15,1016,,,88,3,30,0.3,,,,,,,,40,500,Rain,light rain,10n
1529380800,2018-06-19 04:00:00 +0000 UTC,2018-06-19 04:00:00 ,4887398,,,,296.45,295.15,298.15,1016,,,88,3,30,0.3,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11n
1529384400,2018-06-19 05:00:00 +0000 UTC,2018-06-19 05:00:00 ,4887398,,,,295.36,293.15,298.15,1016,,,88,4,40,0.3,,,,,,,,90,500,Rain,light rain,10n
1529384400,2018-06-19 05:00:00 +0000 UTC,2018-06-19 05:00:00 ,4887398,,,,295.36,293.15,298.15,1016,,,88,4,40,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1529384400,2018-06-19 05:00:00 +0000 UTC,2018-06-19 05:00:00 ,4887398,,,,295.36,293.15,298.15,1016,,,88,4,40,0.3,,,,,,,,90,701,Mist,mist,50n
1529388000,2018-06-19 06:00:00 +0000 UTC,2018-06-19 06:00:00 ,4887398,,,,294.15,291.15,296.15,1017,,,88,2,20,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1529388000,2018-06-19 06:00:00 +0000 UTC,2018-06-19 06:00:00 ,4887398,,,,294.15,291.15,296.15,1017,,,88,2,20,0.3,,,,,,,,90,500,Rain,light rain,10n
1529388000,2018-06-19 06:00:00 +0000 UTC,2018-06-19 06:00:00 ,4887398,,,,294.15,291.15,296.15,1017,,,88,2,20,0.3,,,,,,,,90,701,Mist,mist,50n
1529391600,2018-06-19 07:00:00 +0000 UTC,2018-06-19 07:00:00 ,4887398,,,,293.79,291.15,296.15,1016,,,93,2,360,0.9,,,,,,,,75,501,Rain,moderate rain,10n
1529391600,2018-06-19 07:00:00 +0000 UTC,2018-06-19 07:00:00 ,4887398,,,,293.79,291.15,296.15,1016,,,93,2,360,0.9,,,,,,,,75,701,Mist,mist,50n
1529395200,2018-06-19 08:00:00 +0000 UTC,2018-06-19 08:00:00 ,4887398,,,,292.54,291.15,295.15,1015,,,88,5,30,0.3,,,,,,,,90,500,Rain,light rain,10n
1529395200,2018-06-19 08:00:00 +0000 UTC,2018-06-19 08:00:00 ,4887398,,,,292.54,291.15,295.15,1015,,,88,5,30,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1529395200,2018-06-19 08:00:00 +0000 UTC,2018-06-19 08:00:00 ,4887398,,,,292.54,291.15,295.15,1015,,,88,5,30,0.3,,,,,,,,90,701,Mist,mist,50n
1529398800,2018-06-19 09:00:00 +0000 UTC,2018-06-19 09:00:00 ,4887398,,,,292.24,290.15,294.15,1015,,,93,4,28,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1529398800,2018-06-19 09:00:00 +0000 UTC,2018-06-19 09:00:00 ,4887398,,,,292.24,290.15,294.15,1015,,,93,4,28,,,,,,,,,90,701,Mist,mist,50n
1529402400,2018-06-19 10:00:00 +0000 UTC,2018-06-19 10:00:00 ,4887398,,,,291.75,290.15,293.15,1015,,,93,2,50,0.3,,,,,,,,90,500,Rain,light rain,10n
1529402400,2018-06-19 10:00:00 +0000 UTC,2018-06-19 10:00:00 ,4887398,,,,291.75,290.15,293.15,1015,,,93,2,50,0.3,,,,,,,,90,701,Mist,mist,50n
1529406000,2018-06-19 11:00:00 +0000 UTC,2018-06-19 11:00:00 ,4887398,,,,291.65,290.15,293.15,1016,,,93,3,350,,,,,,,,,75,701,Mist,mist,50d
1529409600,2018-06-19 12:00:00 +0000 UTC,2018-06-19 12:00:00 ,4887398,,,,292.14,290.15,294.15,1016,,,93,1,80,,,,,,,,,90,701,Mist,mist,50d
1529413200,2018-06-19 13:00:00 +0000 UTC,2018-06-19 13:00:00 ,4887398,,,,292.33,290.15,295.15,1016,,,100,3,70,,,,,,,,,90,701,Mist,mist,50d
1529416800,2018-06-19 14:00:00 +0000 UTC,2018-06-19 14:00:00 ,4887398,,,,293.42,290.15,296.15,1016,,,100,1,20,,,,,,,,,90,701,Mist,mist,50d
1529416800,2018-06-19 14:00:00 +0000 UTC,2018-06-19 14:00:00 ,4887398,,,,293.42,290.15,296.15,1016,,,100,1,20,,,,,,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11d
1529420400,2018-06-19 15:00:00 +0000 UTC,2018-06-19 15:00:00 ,4887398,,,,294.85,290.15,299.15,1015,,,88,1,140,,,,,,,,,40,701,Mist,mist,50d
1529424000,2018-06-19 16:00:00 +0000 UTC,2018-06-19 16:00:00 ,4887398,,,,296.77,291.15,300.15,1015,,,78,3,0,0.3,,,,,,,,40,701,Mist,mist,50d
1529424000,2018-06-19 16:00:00 +0000 UTC,2018-06-19 16:00:00 ,4887398,,,,296.77,291.15,300.15,1015,,,78,3,0,0.3,,,,,,,,40,500,Rain,light rain,10d
1529427600,2018-06-19 17:00:00 +0000 UTC,2018-06-19 17:00:00 ,4887398,,,,296.98,291.15,302.15,1015,,,88,6,20,,,,,,,,,40,721,Haze,haze,50d
1529427600,2018-06-19 17:00:00 +0000 UTC,2018-06-19 17:00:00 ,4887398,,,,296.98,291.15,302.15,1015,,,88,6,20,,,,,,,,,40,701,Mist,mist,50d
1529431200,2018-06-19 18:00:00 +0000 UTC,2018-06-19 18:00:00 ,4887398,,,,299.03,294.15,302.15,1014,,,78,3,30,,,,,,,,,40,721,Haze,haze,50d
1529434800,2018-06-19 19:00:00 +0000 UTC,2018-06-19 19:00:00 ,4887398,,,,299.94,295.15,303.15,1013,,,78,4,30,,,,,,,,,40,721,Haze,haze,50d
1529438400,2018-06-19 20:00:00 +0000 UTC,2018-06-19 20:00:00 ,4887398,,,,300.24,297.15,303.15,1012,,,65,5,80,,,,,,,,,75,721,Haze,haze,50d
1529438400,2018-06-19 20:00:00 +0000 UTC,2018-06-19 20:00:00 ,4887398,,,,300.24,297.15,303.15,1012,,,65,5,80,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1529442000,2018-06-19 21:00:00 +0000 UTC,2018-06-19 21:00:00 ,4887398,,,,298.96,296.15,301.15,1013,,,88,1,20,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1529442000,2018-06-19 21:00:00 +0000 UTC,2018-06-19 21:00:00 ,4887398,,,,298.96,296.15,301.15,1013,,,88,1,20,0.3,,,,,,,,90,500,Rain,light rain,10d
1529445600,2018-06-19 22:00:00 +0000 UTC,2018-06-19 22:00:00 ,4887398,,,,296.61,291.15,301.15,1012,,,94,3,360,0.3,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1529445600,2018-06-19 22:00:00 +0000 UTC,2018-06-19 22:00:00 ,4887398,,,,296.61,291.15,301.15,1012,,,94,3,360,0.3,,,,,,,,75,500,Rain,light rain,10d
1529445600,2018-06-19 22:00:00 +0000 UTC,2018-06-19 22:00:00 ,4887398,,,,296.61,291.15,301.15,1012,,,94,3,360,0.3,,,,,,,,75,701,Mist,mist,50d
1529449200,2018-06-19 23:00:00 +0000 UTC,2018-06-19 23:00:00 ,4887398,,,,295.89,291.15,299.15,1013,,,100,3,40,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529449200,2018-06-19 23:00:00 +0000 UTC,2018-06-19 23:00:00 ,4887398,,,,295.89,291.15,299.15,1013,,,100,3,40,0.9,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1529449200,2018-06-19 23:00:00 +0000 UTC,2018-06-19 23:00:00 ,4887398,,,,295.89,291.15,299.15,1013,,,100,3,40,0.9,,,,,,,,90,701,Mist,mist,50d
1529452800,2018-06-20 00:00:00 +0000 UTC,2018-06-20 00:00:00 ,4887398,,,,295.26,290.15,299.15,1013,,,100,2,10,0.3,,,,,,,,90,701,Mist,mist,50d
1529452800,2018-06-20 00:00:00 +0000 UTC,2018-06-20 00:00:00 ,4887398,,,,295.26,290.15,299.15,1013,,,100,2,10,0.3,,,,,,,,90,500,Rain,light rain,10d
1529456400,2018-06-20 01:00:00 +0000 UTC,2018-06-20 01:00:00 ,4887398,,,,294.51,291.15,297.15,1012,,,100,2,20,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1529456400,2018-06-20 01:00:00 +0000 UTC,2018-06-20 01:00:00 ,4887398,,,,294.51,291.15,297.15,1012,,,100,2,20,0.9,,,,,,,,90,701,Mist,mist,50n
1529460000,2018-06-20 02:00:00 +0000 UTC,2018-06-20 02:00:00 ,4887398,,,,293.96,291.15,297.15,1012,,,100,1,40,0.9,,,,,,,,90,701,Mist,mist,50n
1529460000,2018-06-20 02:00:00 +0000 UTC,2018-06-20 02:00:00 ,4887398,,,,293.96,291.15,297.15,1012,,,100,1,40,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1529460000,2018-06-20 02:00:00 +0000 UTC,2018-06-20 02:00:00 ,4887398,,,,293.96,291.15,297.15,1012,,,100,1,40,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1529463600,2018-06-20 03:00:00 +0000 UTC,2018-06-20 03:00:00 ,4887398,,,,293.23,290.15,296.15,1012,,,88,4,360,0.3,,,,,,,,90,500,Rain,light rain,10n
1529463600,2018-06-20 03:00:00 +0000 UTC,2018-06-20 03:00:00 ,4887398,,,,293.23,290.15,296.15,1012,,,88,4,360,0.3,,,,,,,,90,701,Mist,mist,50n
1529467200,2018-06-20 04:00:00 +0000 UTC,2018-06-20 04:00:00 ,4887398,,,,292.97,290.15,296.15,1012,,,100,2,320,,,,,,,,,90,701,Mist,mist,50n
1529470800,2018-06-20 05:00:00 +0000 UTC,2018-06-20 05:00:00 ,4887398,,,,292.59,290.15,295.15,1012,,,94,5,85,,,,,,,,,90,701,Mist,mist,50n
1529474400,2018-06-20 06:00:00 +0000 UTC,2018-06-20 06:00:00 ,4887398,,,,292.75,291.15,294.15,1013,,,93,5,85,,,,,,,,,90,701,Mist,mist,50n
1529478000,2018-06-20 07:00:00 +0000 UTC,2018-06-20 07:00:00 ,4887398,,,,292.95,292.15,294.15,1013,,,88,3,340,,,,,,,,,90,701,Mist,mist,50n
1529481600,2018-06-20 08:00:00 +0000 UTC,2018-06-20 08:00:00 ,4887398,,,,292.32,290.15,294.15,1012,,,94,3,337,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1529481600,2018-06-20 08:00:00 +0000 UTC,2018-06-20 08:00:00 ,4887398,,,,292.32,290.15,294.15,1012,,,94,3,337,0.3,,,,,,,,90,701,Mist,mist,50n
1529481600,2018-06-20 08:00:00 +0000 UTC,2018-06-20 08:00:00 ,4887398,,,,292.32,290.15,294.15,1012,,,94,3,337,0.3,,,,,,,,90,500,Rain,light rain,10n
1529485200,2018-06-20 09:00:00 +0000 UTC,2018-06-20 09:00:00 ,4887398,,,,292.54,291.15,294.15,1012,,,88,4,350,,,,,,,,,90,701,Mist,mist,50n
1529488800,2018-06-20 10:00:00 +0000 UTC,2018-06-20 10:00:00 ,4887398,,,,292.45,291.15,294.15,1011,,,82,3,10,,,,,,,,,90,701,Mist,mist,50n
1529492400,2018-06-20 11:00:00 +0000 UTC,2018-06-20 11:00:00 ,4887398,,,,291.84,290.15,293.15,1012,,,88,2,340,,,,,,,,,75,701,Mist,mist,50d
1529496000,2018-06-20 12:00:00 +0000 UTC,2018-06-20 12:00:00 ,4887398,,,,292.54,292.15,294.15,1012,,,94,3,340,,,,,,,,,90,701,Mist,mist,50d
1529499600,2018-06-20 13:00:00 +0000 UTC,2018-06-20 13:00:00 ,4887398,,,,293.03,292.15,294.15,1012,,,88,3,340,,,,,,,,,75,701,Mist,mist,50d
1529503200,2018-06-20 14:00:00 +0000 UTC,2018-06-20 14:00:00 ,4887398,,,,293.53,292.15,295.15,1012,,,88,1,340,,,,,,,,,90,701,Mist,mist,50d
1529506800,2018-06-20 15:00:00 +0000 UTC,2018-06-20 15:00:00 ,4887398,,,,294.03,293.15,295.15,1012,,,88,3,8,,,,,,,,,90,701,Mist,mist,50d
1529506800,2018-06-20 15:00:00 +0000 UTC,2018-06-20 15:00:00 ,4887398,,,,294.03,293.15,295.15,1012,,,88,3,8,,,,,,,,,90,721,Haze,haze,50d
1529510400,2018-06-20 16:00:00 +0000 UTC,2018-06-20 16:00:00 ,4887398,,,,295.23,293.15,297.15,1012,,,83,2,340,,,,,,,,,90,721,Haze,haze,50d
1529510400,2018-06-20 16:00:00 +0000 UTC,2018-06-20 16:00:00 ,4887398,,,,295.23,293.15,297.15,1012,,,83,2,340,,,,,,,,,90,701,Mist,mist,50d
1529514000,2018-06-20 17:00:00 +0000 UTC,2018-06-20 17:00:00 ,4887398,,,,296.74,295.15,299.15,1012,,,78,3,16,,,,,,,,,90,721,Haze,haze,50d
1529517600,2018-06-20 18:00:00 +0000 UTC,2018-06-20 18:00:00 ,4887398,,,,296.96,295.15,299.15,1012,,,83,5,10,,,,,,,,,75,721,Haze,haze,50d
1529521200,2018-06-20 19:00:00 +0000 UTC,2018-06-20 19:00:00 ,4887398,,,,297.22,294.15,299.15,1012,,,65,3,10,,,,,,,,,75,721,Haze,haze,50d
1529524800,2018-06-20 20:00:00 +0000 UTC,2018-06-20 20:00:00 ,4887398,,,,298.34,295.15,301.15,1012,,,78,3,10,,,,,,,,,90,721,Haze,haze,50d
1529528400,2018-06-20 21:00:00 +0000 UTC,2018-06-20 21:00:00 ,4887398,,,,297.78,294.15,300.15,1012,,,73,4,50,,,,,,,,,75,701,Mist,mist,50d
1529528400,2018-06-20 21:00:00 +0000 UTC,2018-06-20 21:00:00 ,4887398,,,,297.78,294.15,300.15,1012,,,73,4,50,,,,,,,,,75,721,Haze,haze,50d
1529532000,2018-06-20 22:00:00 +0000 UTC,2018-06-20 22:00:00 ,4887398,,,,296.88,293.15,300.15,1011,,,88,2,10,,,,,,,,,90,701,Mist,mist,50d
1529532000,2018-06-20 22:00:00 +0000 UTC,2018-06-20 22:00:00 ,4887398,,,,296.88,293.15,300.15,1011,,,88,2,10,,,,,,,,,90,721,Haze,haze,50d
1529535600,2018-06-20 23:00:00 +0000 UTC,2018-06-20 23:00:00 ,4887398,,,,296.42,293.15,300.15,1010,,,83,4,40,,,,,,,,,75,701,Mist,mist,50d
1529535600,2018-06-20 23:00:00 +0000 UTC,2018-06-20 23:00:00 ,4887398,,,,296.42,293.15,300.15,1010,,,83,4,40,,,,,,,,,75,721,Haze,haze,50d
1529539200,2018-06-21 00:00:00 +0000 UTC,2018-06-21 00:00:00 ,4887398,,,,295.07,292.15,297.15,1011,,,94,4,60,,,,,,,,,90,741,Fog,fog,50d
1529539200,2018-06-21 00:00:00 +0000 UTC,2018-06-21 00:00:00 ,4887398,,,,295.07,292.15,297.15,1011,,,94,4,60,,,,,,,,,90,721,Haze,haze,50d
1529542800,2018-06-21 01:00:00 +0000 UTC,2018-06-21 01:00:00 ,4887398,,,,294.16,291.15,297.15,1011,,,100,3,20,,,,,,,,,90,701,Mist,mist,50n
1529542800,2018-06-21 01:00:00 +0000 UTC,2018-06-21 01:00:00 ,4887398,,,,294.16,291.15,297.15,1011,,,100,3,20,,,,,,,,,90,721,Haze,haze,50n
1529546400,2018-06-21 02:00:00 +0000 UTC,2018-06-21 02:00:00 ,4887398,,,,293.55,292.15,295.15,1011,,,93,4,50,,,,,,,,,90,701,Mist,mist,50n
1529550000,2018-06-21 03:00:00 +0000 UTC,2018-06-21 03:00:00 ,4887398,,,,292.57,291.15,294.15,1011,,,82,5,60,,,,,,,,,90,701,Mist,mist,50n
1529553600,2018-06-21 04:00:00 +0000 UTC,2018-06-21 04:00:00 ,4887398,,,,292.06,291.15,294.15,1011,,,93,4,40,,,,,,,,,90,701,Mist,mist,50n
1529557200,2018-06-21 05:00:00 +0000 UTC,2018-06-21 05:00:00 ,4887398,,,,292.24,291.15,294.15,1011,,,94,3,40,0.3,,,,,,,,90,721,Haze,haze,50n
1529557200,2018-06-21 05:00:00 +0000 UTC,2018-06-21 05:00:00 ,4887398,,,,292.24,291.15,294.15,1011,,,94,3,40,0.3,,,,,,,,90,201,Thunderstorm,proximity thunderstorm with rain,11n
1529557200,2018-06-21 05:00:00 +0000 UTC,2018-06-21 05:00:00 ,4887398,,,,292.24,291.15,294.15,1011,,,94,3,40,0.3,,,,,,,,90,500,Rain,light rain,10n
1529557200,2018-06-21 05:00:00 +0000 UTC,2018-06-21 05:00:00 ,4887398,,,,292.24,291.15,294.15,1011,,,94,3,40,0.3,,,,,,,,90,701,Mist,mist,50n
1529560800,2018-06-21 06:00:00 +0000 UTC,2018-06-21 06:00:00 ,4887398,,,,292.04,291.15,294.15,1012,,,88,3,67,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1529560800,2018-06-21 06:00:00 +0000 UTC,2018-06-21 06:00:00 ,4887398,,,,292.04,291.15,294.15,1012,,,88,3,67,0.9,,,,,,,,90,701,Mist,mist,50n
1529564400,2018-06-21 07:00:00 +0000 UTC,2018-06-21 07:00:00 ,4887398,,,,291.59,289.15,294.15,1009,,,93,6,50,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1529564400,2018-06-21 07:00:00 +0000 UTC,2018-06-21 07:00:00 ,4887398,,,,291.59,289.15,294.15,1009,,,93,6,50,3,,,,,,,,90,701,Mist,mist,50n
1529568000,2018-06-21 08:00:00 +0000 UTC,2018-06-21 08:00:00 ,4887398,,,,291.5,289.15,294.15,1009,,,93,3,90,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1529568000,2018-06-21 08:00:00 +0000 UTC,2018-06-21 08:00:00 ,4887398,,,,291.5,289.15,294.15,1009,,,93,3,90,0.9,,,,,,,,90,701,Mist,mist,50n
1529568000,2018-06-21 08:00:00 +0000 UTC,2018-06-21 08:00:00 ,4887398,,,,291.5,289.15,294.15,1009,,,93,3,90,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1529571600,2018-06-21 09:00:00 +0000 UTC,2018-06-21 09:00:00 ,4887398,,,,291.73,290.15,293.15,1009,,,100,3,60,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1529571600,2018-06-21 09:00:00 +0000 UTC,2018-06-21 09:00:00 ,4887398,,,,291.73,290.15,293.15,1009,,,100,3,60,0.3,,,,,,,,90,701,Mist,mist,50n
1529571600,2018-06-21 09:00:00 +0000 UTC,2018-06-21 09:00:00 ,4887398,,,,291.73,290.15,293.15,1009,,,100,3,60,0.3,,,,,,,,90,500,Rain,light rain,10n
1529575200,2018-06-21 10:00:00 +0000 UTC,2018-06-21 10:00:00 ,4887398,,,,292.14,291.15,294.15,1008,,,100,3,70,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1529575200,2018-06-21 10:00:00 +0000 UTC,2018-06-21 10:00:00 ,4887398,,,,292.14,291.15,294.15,1008,,,100,3,70,0.3,,,,,,,,90,701,Mist,mist,50n
1529575200,2018-06-21 10:00:00 +0000 UTC,2018-06-21 10:00:00 ,4887398,,,,292.14,291.15,294.15,1008,,,100,3,70,0.3,,,,,,,,90,500,Rain,light rain,10n
1529578800,2018-06-21 11:00:00 +0000 UTC,2018-06-21 11:00:00 ,4887398,,,,292.05,290.15,293.15,1009,,,88,4,70,0.9,,,,,,,,90,701,Mist,mist,50d
1529578800,2018-06-21 11:00:00 +0000 UTC,2018-06-21 11:00:00 ,4887398,,,,292.05,290.15,293.15,1009,,,88,4,70,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529582400,2018-06-21 12:00:00 +0000 UTC,2018-06-21 12:00:00 ,4887398,,,,292.24,291.15,293.15,1008,,,100,3,70,3,,,,,,,,90,701,Mist,mist,50d
1529582400,2018-06-21 12:00:00 +0000 UTC,2018-06-21 12:00:00 ,4887398,,,,292.24,291.15,293.15,1008,,,100,3,70,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1529586000,2018-06-21 13:00:00 +0000 UTC,2018-06-21 13:00:00 ,4887398,,,,292.24,291.15,293.15,1009,,,100,3,120,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529586000,2018-06-21 13:00:00 +0000 UTC,2018-06-21 13:00:00 ,4887398,,,,292.24,291.15,293.15,1009,,,100,3,120,0.9,,,,,,,,90,701,Mist,mist,50d
1529589600,2018-06-21 14:00:00 +0000 UTC,2018-06-21 14:00:00 ,4887398,,,,292.6,291.15,294.15,1008,,,100,5,70,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1529589600,2018-06-21 14:00:00 +0000 UTC,2018-06-21 14:00:00 ,4887398,,,,292.6,291.15,294.15,1008,,,100,5,70,3,,,,,,,,90,701,Mist,mist,50d
1529593200,2018-06-21 15:00:00 +0000 UTC,2018-06-21 15:00:00 ,4887398,,,,292.6,291.15,294.15,1008,,,100,5,80,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1529593200,2018-06-21 15:00:00 +0000 UTC,2018-06-21 15:00:00 ,4887398,,,,292.6,291.15,294.15,1008,,,100,5,80,3,,,,,,,,90,701,Mist,mist,50d
1529596800,2018-06-21 16:00:00 +0000 UTC,2018-06-21 16:00:00 ,4887398,,,,292.55,291.15,294.15,1008,,,100,4,80,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529596800,2018-06-21 16:00:00 +0000 UTC,2018-06-21 16:00:00 ,4887398,,,,292.55,291.15,294.15,1008,,,100,4,80,0.9,,,,,,,,90,701,Mist,mist,50d
1529600400,2018-06-21 17:00:00 +0000 UTC,2018-06-21 17:00:00 ,4887398,,,,292.27,291.15,293.15,1008,,,93,7,80,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1529600400,2018-06-21 17:00:00 +0000 UTC,2018-06-21 17:00:00 ,4887398,,,,292.27,291.15,293.15,1008,,,93,7,80,3,,,,,,,,90,701,Mist,mist,50d
1529604000,2018-06-21 18:00:00 +0000 UTC,2018-06-21 18:00:00 ,4887398,,,,292.24,290.15,294.15,1008,,,93,6,90,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1529604000,2018-06-21 18:00:00 +0000 UTC,2018-06-21 18:00:00 ,4887398,,,,292.24,290.15,294.15,1008,,,93,6,90,3,,,,,,,,90,701,Mist,mist,50d
1529607600,2018-06-21 19:00:00 +0000 UTC,2018-06-21 19:00:00 ,4887398,,,,292.15,290.15,294.15,1008,,,100,3,70,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529607600,2018-06-21 19:00:00 +0000 UTC,2018-06-21 19:00:00 ,4887398,,,,292.15,290.15,294.15,1008,,,100,3,70,0.9,,,,,,,,90,701,Mist,mist,50d
1529607600,2018-06-21 19:00:00 +0000 UTC,2018-06-21 19:00:00 ,4887398,,,,292.15,290.15,294.15,1008,,,100,3,70,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1529611200,2018-06-21 20:00:00 +0000 UTC,2018-06-21 20:00:00 ,4887398,,,,292.05,291.15,293.15,1008,,,100,4,80,0.3,,,,,,,,90,500,Rain,light rain,10d
1529611200,2018-06-21 20:00:00 +0000 UTC,2018-06-21 20:00:00 ,4887398,,,,292.05,291.15,293.15,1008,,,100,4,80,0.3,,,,,,,,90,701,Mist,mist,50d
1529614800,2018-06-21 21:00:00 +0000 UTC,2018-06-21 21:00:00 ,4887398,,,,291.94,291.15,293.15,1008,,,100,3,80,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529614800,2018-06-21 21:00:00 +0000 UTC,2018-06-21 21:00:00 ,4887398,,,,291.94,291.15,293.15,1008,,,100,3,80,0.9,,,,,,,,90,701,Mist,mist,50d
1529618400,2018-06-21 22:00:00 +0000 UTC,2018-06-21 22:00:00 ,4887398,,,,292.15,291.15,293.15,1007,,,100,4,80,0.3,,,,,,,,90,701,Mist,mist,50d
1529618400,2018-06-21 22:00:00 +0000 UTC,2018-06-21 22:00:00 ,4887398,,,,292.15,291.15,293.15,1007,,,100,4,80,0.3,,,,,,,,90,500,Rain,light rain,10d
1529622000,2018-06-21 23:00:00 +0000 UTC,2018-06-21 23:00:00 ,4887398,,,,292.45,291.15,293.15,1008,,,100,3,80,0.9,,,,,,,,90,701,Mist,mist,50d
1529622000,2018-06-21 23:00:00 +0000 UTC,2018-06-21 23:00:00 ,4887398,,,,292.45,291.15,293.15,1008,,,100,3,80,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1529625600,2018-06-22 00:00:00 +0000 UTC,2018-06-22 00:00:00 ,4887398,,,,292.55,291.15,294.15,1008,,,94,5,100,0.3,,,,,,,,90,701,Mist,mist,50d
1529625600,2018-06-22 00:00:00 +0000 UTC,2018-06-22 00:00:00 ,4887398,,,,292.55,291.15,294.15,1008,,,94,5,100,0.3,,,,,,,,90,721,Haze,haze,50d
1529625600,2018-06-22 00:00:00 +0000 UTC,2018-06-22 00:00:00 ,4887398,,,,292.55,291.15,294.15,1008,,,94,5,100,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1529625600,2018-06-22 00:00:00 +0000 UTC,2018-06-22 00:00:00 ,4887398,,,,292.55,291.15,294.15,1008,,,94,5,100,0.3,,,,,,,,90,500,Rain,light rain,10d
1529629200,2018-06-22 01:00:00 +0000 UTC,2018-06-22 01:00:00 ,4887398,,,,292.15,291.15,293.15,1009,,,82,5,60,,,,,,,,,90,701,Mist,mist,50n
1529632800,2018-06-22 02:00:00 +0000 UTC,2018-06-22 02:00:00 ,4887398,,,,291.78,290.15,293.15,1008,,,93,4,70,0.3,,,,,,,,90,500,Rain,light rain,10n
1529632800,2018-06-22 02:00:00 +0000 UTC,2018-06-22 02:00:00 ,4887398,,,,291.78,290.15,293.15,1008,,,93,4,70,0.3,,,,,,,,90,701,Mist,mist,50n
1529636400,2018-06-22 03:00:00 +0000 UTC,2018-06-22 03:00:00 ,4887398,,,,291.75,291.15,292.15,1008,,,93,2,40,,,,,,,,,90,701,Mist,mist,50n
1529640000,2018-06-22 04:00:00 +0000 UTC,2018-06-22 04:00:00 ,4887398,,,,291.65,290.15,293.15,1009,,,88,5,50,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1529643600,2018-06-22 05:00:00 +0000 UTC,2018-06-22 05:00:00 ,4887398,,,,291.35,290.15,292.15,1008,,,88,5,40,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1529643600,2018-06-22 05:00:00 +0000 UTC,2018-06-22 05:00:00 ,4887398,,,,291.35,290.15,292.15,1008,,,88,5,40,3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1529647200,2018-06-22 06:00:00 +0000 UTC,2018-06-22 06:00:00 ,4887398,,,,290.78,289.15,292.15,1008,,,88,5,50,3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1529647200,2018-06-22 06:00:00 +0000 UTC,2018-06-22 06:00:00 ,4887398,,,,290.78,289.15,292.15,1008,,,88,5,50,3,,,,,,,,90,701,Mist,mist,50n
1529647200,2018-06-22 06:00:00 +0000 UTC,2018-06-22 06:00:00 ,4887398,,,,290.78,289.15,292.15,1008,,,88,5,50,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1529650800,2018-06-22 07:00:00 +0000 UTC,2018-06-22 07:00:00 ,4887398,,,,290.6,289.15,292.15,1008,,,88,7,60,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1529650800,2018-06-22 07:00:00 +0000 UTC,2018-06-22 07:00:00 ,4887398,,,,290.6,289.15,292.15,1008,,,88,7,60,0.9,,,,,,,,90,701,Mist,mist,50n
