dt,dt_iso,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1484989200,2017-01-21 09:00:00 +0000 UTC,2017-01-21 09:00:00 +0000 UTC,2017-01-21 09:00:00 ,4887398,,,,281.27,279.15,283.15,1002,,,93,3,139,,,,,,,,,90,701,Mist,mist,50n
1484992800,2017-01-21 10:00:00 +0000 UTC,2017-01-21 10:00:00 +0000 UTC,2017-01-21 10:00:00 ,4887398,,,,281.49,279.15,283.15,1001,,,100,3,160,,,,,,,,,90,701,Mist,mist,50n
1484996400,2017-01-21 11:00:00 +0000 UTC,2017-01-21 11:00:00 +0000 UTC,2017-01-21 11:00:00 ,4887398,,,,281.58,281.15,282.15,1001,,,93,2,160,,,,,,,,,90,701,Mist,mist,50n
1485000000,2017-01-21 12:00:00 +0000 UTC,2017-01-21 12:00:00 +0000 UTC,2017-01-21 12:00:00 ,4887398,,,,281.66,280.15,283.15,1001,,,93,2,170,,,,,,,,,90,701,Mist,mist,50n
1485000000,2017-01-21 12:00:00 +0000 UTC,2017-01-21 12:00:00 +0000 UTC,2017-01-21 12:00:00 ,4887398,,,,281.66,280.15,283.15,1001,,,93,2,170,,,,,,,,,90,741,Fog,fog,50n
1485003600,2017-01-21 13:00:00 +0000 UTC,2017-01-21 13:00:00 +0000 UTC,2017-01-21 13:00:00 ,4887398,,,,281.53,279.15,283.15,1000,,,93,2,180,,,,,,,,,90,701,Mist,mist,50n
1485003600,2017-01-21 13:00:00 +0000 UTC,2017-01-21 13:00:00 +0000 UTC,2017-01-21 13:00:00 ,4887398,,,,281.53,279.15,283.15,1000,,,93,2,180,,,,,,,,,90,741,Fog,fog,50n
1485007200,2017-01-21 14:00:00 +0000 UTC,2017-01-21 14:00:00 +0000 UTC,2017-01-21 14:00:00 ,4887398,,,,281.91,281.15,283.15,1000,,,100,2,140,,,,,,,,,90,701,Mist,mist,50d
1485007200,2017-01-21 14:00:00 +0000 UTC,2017-01-21 14:00:00 +0000 UTC,2017-01-21 14:00:00 ,4887398,,,,281.91,281.15,283.15,1000,,,100,2,140,,,,,,,,,90,741,Fog,fog,50d
1485010800,2017-01-21 15:00:00 +0000 UTC,2017-01-21 15:00:00 +0000 UTC,2017-01-21 15:00:00 ,4887398,,,,281.9,281.15,283.15,1000,,,93,2,0,,,,,,,,,40,701,Mist,mist,50d
