,dt,dt_iso_x,city_id_x,temp_x,temp_min_x,temp_max_x,pressure_x,humidity_x,wind_speed_x,wind_deg_x,weather_id_x,weather_main_x,weather_description_x,weather_icon_x,dt_iso_y,city_id_y,temp_y,temp_min_y,temp_max_y,pressure_y,humidity_y,wind_speed_y,wind_deg_y,weather_id_y,weather_main_y,weather_description_y,weather_icon_y
5843,1523682000,2018-04-14 05:00:00 +0000 UTC,4887398,278.24,276.15,280.15,1008,93,4,340,500,Rain,light rain,10n,2018-04-14 05:00:00 +0000 UTC,4887398,278.24,276.15,280.15,1008,93,4,340,701,Mist,mist,50n
5844,1523682000,2018-04-14 05:00:00 +0000 UTC,4887398,278.24,276.15,280.15,1008,93,4,340,500,Rain,light rain,10n,2018-04-14 05:00:00 +0000 UTC,4887398,278.24,276.15,280.15,1008,93,4,340,500,Rain,light rain,10n
5845,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,502,Rain,heavy intensity rain,10n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,502,Rain,heavy intensity rain,10n
5846,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,502,Rain,heavy intensity rain,10n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,701,Mist,mist,50n
5847,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,502,Rain,heavy intensity rain,10n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,600,Snow,light snow,13n
5848,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,701,Mist,mist,50n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,502,Rain,heavy intensity rain,10n
5849,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,701,Mist,mist,50n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,701,Mist,mist,50n
5850,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,701,Mist,mist,50n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,600,Snow,light snow,13n
5851,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,600,Snow,light snow,13n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,502,Rain,heavy intensity rain,10n
5852,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,600,Snow,light snow,13n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,701,Mist,mist,50n
5853,1523685600,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,600,Snow,light snow,13n,2018-04-14 06:00:00 +0000 UTC,4887398,277.44,276.15,279.15,1008,100,8,30,600,Snow,light snow,13n
5854,1523689200,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,501,Rain,moderate rain,10n,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,501,Rain,moderate rain,10n
5855,1523689200,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,501,Rain,moderate rain,10n,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,701,Mist,mist,50n
5856,1523689200,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,701,Mist,mist,50n,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,501,Rain,moderate rain,10n
5857,1523689200,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,701,Mist,mist,50n,2018-04-14 07:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1008,93,5,10,701,Mist,mist,50n
5858,1523692800,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,502,Rain,heavy intensity rain,10n,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,502,Rain,heavy intensity rain,10n
5859,1523692800,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,502,Rain,heavy intensity rain,10n,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,701,Mist,mist,50n
5860,1523692800,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,701,Mist,mist,50n,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,502,Rain,heavy intensity rain,10n
5861,1523692800,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,701,Mist,mist,50n,2018-04-14 08:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1007,100,3,360,701,Mist,mist,50n
5862,1523696400,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,501,Rain,moderate rain,10n,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,501,Rain,moderate rain,10n
5863,1523696400,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,501,Rain,moderate rain,10n,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,701,Mist,mist,50n
5864,1523696400,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,701,Mist,mist,50n,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,501,Rain,moderate rain,10n
5865,1523696400,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,701,Mist,mist,50n,2018-04-14 09:00:00 +0000 UTC,4887398,277.05,275.15,278.15,1006,100,5,340,701,Mist,mist,50n
5866,1523700000,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,501,Rain,moderate rain,10n,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,501,Rain,moderate rain,10n
5867,1523700000,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,501,Rain,moderate rain,10n,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,701,Mist,mist,50n
5868,1523700000,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,701,Mist,mist,50n,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,501,Rain,moderate rain,10n
5869,1523700000,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,701,Mist,mist,50n,2018-04-14 10:00:00 +0000 UTC,4887398,277.04,276.15,278.15,1006,100,5,10,701,Mist,mist,50n
5870,1523703600,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,500,Rain,light rain,10n,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,500,Rain,light rain,10n
5871,1523703600,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,500,Rain,light rain,10n,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,701,Mist,mist,50n
5872,1523703600,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,701,Mist,mist,50n,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,500,Rain,light rain,10n
5873,1523703600,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,701,Mist,mist,50n,2018-04-14 11:00:00 +0000 UTC,4887398,276.94,276.15,278.15,1006,100,4,360,701,Mist,mist,50n
5874,1523707200,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,501,Rain,moderate rain,10d,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,501,Rain,moderate rain,10d
5875,1523707200,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,501,Rain,moderate rain,10d,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,701,Mist,mist,50d
5876,1523707200,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,701,Mist,mist,50d,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,501,Rain,moderate rain,10d
5877,1523707200,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,701,Mist,mist,50d,2018-04-14 12:00:00 +0000 UTC,4887398,276.84,276.15,278.15,1005,100,5,10,701,Mist,mist,50d
5878,1523710800,2018-04-14 13:00:00 +0000 UTC,4887398,277.13,276.15,278.15,1007,100,8,40,500,Rain,light rain,10d,2018-04-14 13:00:00 +0000 UTC,4887398,277.13,276.15,278.15,1007,100,8,40,500,Rain,light rain,10d
5879,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,300,Drizzle,light intensity drizzle,09d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,300,Drizzle,light intensity drizzle,09d
5880,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,300,Drizzle,light intensity drizzle,09d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,500,Rain,light rain,10d
5881,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,300,Drizzle,light intensity drizzle,09d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,701,Mist,mist,50d
5882,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,500,Rain,light rain,10d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,300,Drizzle,light intensity drizzle,09d
5883,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,500,Rain,light rain,10d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,500,Rain,light rain,10d
5884,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,500,Rain,light rain,10d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,701,Mist,mist,50d
5885,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,701,Mist,mist,50d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,300,Drizzle,light intensity drizzle,09d
5886,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,701,Mist,mist,50d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,500,Rain,light rain,10d
5887,1523714400,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,701,Mist,mist,50d,2018-04-14 14:00:00 +0000 UTC,4887398,277.15,276.15,278.15,1006,100,6,50,701,Mist,mist,50d
5888,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,500,Rain,light rain,10d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,500,Rain,light rain,10d
5889,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,500,Rain,light rain,10d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,701,Mist,mist,50d
5890,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,500,Rain,light rain,10d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,301,Drizzle,drizzle,09d
5891,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,701,Mist,mist,50d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,500,Rain,light rain,10d
5892,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,701,Mist,mist,50d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,701,Mist,mist,50d
5893,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,701,Mist,mist,50d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,301,Drizzle,drizzle,09d
5894,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,301,Drizzle,drizzle,09d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,500,Rain,light rain,10d
5895,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,301,Drizzle,drizzle,09d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,701,Mist,mist,50d
5896,1523718000,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,301,Drizzle,drizzle,09d,2018-04-14 15:00:00 +0000 UTC,4887398,277.24,276.15,278.15,1008,100,11,50,301,Drizzle,drizzle,09d
5897,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,500,Rain,light rain,10d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,500,Rain,light rain,10d
5898,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,500,Rain,light rain,10d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,701,Mist,mist,50d
5899,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,500,Rain,light rain,10d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,301,Drizzle,drizzle,09d
5900,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,701,Mist,mist,50d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,500,Rain,light rain,10d
5901,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,701,Mist,mist,50d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,701,Mist,mist,50d
5902,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,701,Mist,mist,50d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,301,Drizzle,drizzle,09d
5903,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,301,Drizzle,drizzle,09d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,500,Rain,light rain,10d
5904,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,301,Drizzle,drizzle,09d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,701,Mist,mist,50d
5905,1523721600,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,301,Drizzle,drizzle,09d,2018-04-14 16:00:00 +0000 UTC,4887398,277.25,276.15,278.15,1009,86,11,50,301,Drizzle,drizzle,09d
5906,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,500,Rain,light rain,10d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,500,Rain,light rain,10d
5907,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,500,Rain,light rain,10d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,701,Mist,mist,50d
5908,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,500,Rain,light rain,10d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,300,Drizzle,light intensity drizzle,09d
5909,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,701,Mist,mist,50d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,500,Rain,light rain,10d
5910,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,701,Mist,mist,50d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,701,Mist,mist,50d
5911,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,701,Mist,mist,50d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,300,Drizzle,light intensity drizzle,09d
5912,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,500,Rain,light rain,10d
5913,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,701,Mist,mist,50d
5914,1523725200,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 17:00:00 +0000 UTC,4887398,277.37,275.15,279.15,1007,100,5,30,300,Drizzle,light intensity drizzle,09d
5915,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,501,Rain,moderate rain,10d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,501,Rain,moderate rain,10d
5916,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,501,Rain,moderate rain,10d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,701,Mist,mist,50d
5917,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,501,Rain,moderate rain,10d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,300,Drizzle,light intensity drizzle,09d
5918,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,701,Mist,mist,50d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,501,Rain,moderate rain,10d
5919,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,701,Mist,mist,50d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,701,Mist,mist,50d
5920,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,701,Mist,mist,50d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,300,Drizzle,light intensity drizzle,09d
5921,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,300,Drizzle,light intensity drizzle,09d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,501,Rain,moderate rain,10d
5922,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,300,Drizzle,light intensity drizzle,09d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,701,Mist,mist,50d
5923,1523728800,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,300,Drizzle,light intensity drizzle,09d,2018-04-14 18:00:00 +0000 UTC,4887398,277.44,275.15,279.15,1009,100,5,90,300,Drizzle,light intensity drizzle,09d
5924,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d
5925,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,701,Mist,mist,50d
5926,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d
5927,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,701,Mist,mist,50d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d
5928,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,701,Mist,mist,50d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,701,Mist,mist,50d
5929,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,701,Mist,mist,50d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d
5930,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d
5931,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,701,Mist,mist,50d
5932,1523732400,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 19:00:00 +0000 UTC,4887398,277.23,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d
5933,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,701,Mist,mist,50d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,701,Mist,mist,50d
5934,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,701,Mist,mist,50d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d
5935,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,701,Mist,mist,50d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d
5936,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,701,Mist,mist,50d
5937,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d
5938,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d
5939,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,701,Mist,mist,50d
5940,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,300,Drizzle,light intensity drizzle,09d
5941,1523736000,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d,2018-04-14 20:00:00 +0000 UTC,4887398,277.04,275.15,279.15,1010,100,8,30,500,Rain,light rain,10d
5942,1523739600,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,300,Drizzle,light intensity drizzle,09d
5943,1523739600,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,701,Mist,mist,50d
5944,1523739600,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,300,Drizzle,light intensity drizzle,09d,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,500,Rain,light rain,10d
5945,1523739600,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,701,Mist,mist,50d,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,300,Drizzle,light intensity drizzle,09d
5946,1523739600,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,701,Mist,mist,50d,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,701,Mist,mist,50d
5947,1523739600,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,701,Mist,mist,50d,2018-04-14 21:00:00 +0000 UTC,4887398,276.7,275.15,278.15,1010,100,7,30,500,Rain,light rain,10d
